input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
1cea7b72e34854ca142cd08bc89f9f322b0c2290/50a68fe8cc3680d1bc8281dccaa0ae72881539d2,java_gumtree,gumtree_lazy,183077,183077,140942,140942,0,0,0,0,18446744073696338816,18446744073683693472,-14200,7240,140942,0,140942,0
50a68fe8cc3680d1bc8281dccaa0ae72881539d2/6f0c54caa4b339f285bf5e70d00741bc89c6ed4b,java_gumtree,gumtree_lazy,183077,183077,140942,140942,0,0,0,0,18446744073696338816,18446744073683693472,7240,2560,140942,0,140942,0
6f0c54caa4b339f285bf5e70d00741bc89c6ed4b/590434e55fb1dbca0ed5fd34d635344d4e7b40b0,java_gumtree,gumtree_lazy,183077,183077,140942,140942,0,0,0,0,18446744073696338816,18446744073683693472,2560,0,140942,0,140942,0
590434e55fb1dbca0ed5fd34d635344d4e7b40b0/545755c2b7ef55ab3ce8a98b8448e003fe7556cb,java_gumtree,gumtree_lazy,183077,183077,140939,140939,0,0,20,20,18446744073696338816,18446744073683693416,0,35336,140939,20,140939,20
545755c2b7ef55ab3ce8a98b8448e003fe7556cb/0a34a87495b39f0d70204ee0d07129e9c22dfb98,java_gumtree,gumtree_lazy,183077,183165,140941,140941,0,0,81,81,18446744073696338760,18446744073683686248,35336,1024,140941,81,140941,81
0a34a87495b39f0d70204ee0d07129e9c22dfb98/252593b9340f51d9548fced3a13d303eca9c3f34,java_gumtree,gumtree_lazy,183165,183165,141016,141016,0,0,21,21,18446744073696331704,18446744073683679408,1024,37784,141016,21,141016,21
252593b9340f51d9548fced3a13d303eca9c3f34/43bcc961a28dda90140d3cdae5324dfddf46cec9,java_gumtree,gumtree_lazy,183165,183165,141019,141019,0,0,0,0,18446744073696331696,18446744073683679464,37784,0,141019,0,141019,0
43bcc961a28dda90140d3cdae5324dfddf46cec9/f8bb0da47b6a4dadfef7c79a8202bee6c4e99f4f,java_gumtree,gumtree_lazy,183165,183165,141019,141019,0,0,0,0,18446744073696331696,18446744073683679464,0,0,141019,0,141019,0
f8bb0da47b6a4dadfef7c79a8202bee6c4e99f4f/1d4535ad23dc8809a42fd91dc655774657d8a7f4,java_gumtree,gumtree_lazy,183165,183059,140702,140704,0,2,600,596,18446744073696331696,18446744073683683136,0,209824,140702,600,140702,600
1d4535ad23dc8809a42fd91dc655774657d8a7f4/baadb616813a690caed1bdc6fc576281d69990e9,java_gumtree,gumtree_lazy,183059,183059,140959,140959,0,0,19,19,18446744073696336024,18446744073683687720,209824,-8224,140959,19,140959,19
baadb616813a690caed1bdc6fc576281d69990e9/41b612d1504f74bfc01949c6a4dc681e67698df7,java_gumtree,gumtree_lazy,183059,182987,140899,140899,0,0,73,73,18446744073696336024,18446744073683693728,-8224,37536,140899,73,140899,73
41b612d1504f74bfc01949c6a4dc681e67698df7/b977791f50483a4a7072c6e208bb1f95d3688471,java_gumtree,gumtree_lazy,182987,182987,140900,140900,0,0,0,0,18446744073696341792,18446744073683699496,37536,6592,140900,0,140900,0
b977791f50483a4a7072c6e208bb1f95d3688471/4672a6fd52eeb0f8c5ee4ed356408235db661d15,java_gumtree,gumtree_lazy,182987,182987,140900,140900,0,0,0,0,18446744073696341792,18446744073683699496,6592,0,140900,0,140900,0
4672a6fd52eeb0f8c5ee4ed356408235db661d15/6e784e4ca3a5ae9c5dc421fcd01a417af5bf5ace,java_gumtree,gumtree_lazy,182987,183093,140640,140642,0,2,613,609,18446744073696341792,18446744073683694112,0,3008,140640,613,140640,613
6e784e4ca3a5ae9c5dc421fcd01a417af5bf5ace/d0836be06f72363a975d6d719b53e577b0701021,java_gumtree,gumtree_lazy,183093,182987,140640,140642,0,2,613,609,18446744073696337464,18446744073683694112,3008,0,140640,613,140640,613
d0836be06f72363a975d6d719b53e577b0701021/c7d79d86a935de93a9f5b20c4e2547bc495b524a,java_gumtree,gumtree_lazy,182987,182987,140900,140900,0,0,0,0,18446744073696341792,18446744073683699496,0,0,140900,0,140900,0
c7d79d86a935de93a9f5b20c4e2547bc495b524a/9bc01523710a0706e6eff1083824642ab2fec00f,java_gumtree,gumtree_lazy,182987,183829,140493,140493,0,0,1704,1704,18446744073696341792,18446744073683636520,0,224136,140493,1704,140493,1704
9bc01523710a0706e6eff1083824642ab2fec00f/21af69f3eb5ba657ac8f1437cc7e7870cabcafe1,java_gumtree,gumtree_lazy,183829,183829,141588,141588,0,0,0,0,18446744073696281408,18446744073683578656,224136,0,141588,0,141588,0
21af69f3eb5ba657ac8f1437cc7e7870cabcafe1/55357d2270715933101cb30f78d612ccc8f630ea,java_gumtree,gumtree_lazy,183829,183829,141588,141588,0,0,0,0,18446744073696281408,18446744073683578656,0,0,141588,0,141588,0
55357d2270715933101cb30f78d612ccc8f630ea/66aed4dfb1578e1a7b93f06329fbdacd24041622,java_gumtree,gumtree_lazy,183829,183829,141588,141588,0,0,0,0,18446744073696281408,18446744073683578656,0,0,141588,0,141588,0
66aed4dfb1578e1a7b93f06329fbdacd24041622/ccbd8f8c96dce39235ded6952ba92ad66d5b1211,java_gumtree,gumtree_lazy,183829,183829,141586,141586,0,0,5,5,18446744073696281408,18446744073683578200,0,8800,141586,5,141586,5
ccbd8f8c96dce39235ded6952ba92ad66d5b1211/7836be3be57840bf76b8e9bf44f592a48674c631,java_gumtree,gumtree_lazy,183829,183829,141585,141585,0,0,21,21,18446744073696281408,18446744073683578600,8800,72264,141585,21,141585,21
7836be3be57840bf76b8e9bf44f592a48674c631/c2e02170bb8943164fcedfab3071008b224af579,java_gumtree,gumtree_lazy,183829,183803,141559,141559,0,0,38,38,18446744073696281416,18446744073683577704,72264,36048,141559,38,141559,38
c2e02170bb8943164fcedfab3071008b224af579/e240abe9b10c0a8aa088103208ec183b6cbf7170,java_gumtree,gumtree_lazy,183803,183803,141562,141562,0,0,21,21,18446744073696283472,18446744073683582648,36048,-33952,141562,21,141562,21
e240abe9b10c0a8aa088103208ec183b6cbf7170/eaa9fae39d6d33521e8232c3f4f439d7db3c3532,java_gumtree,gumtree_lazy,183803,183550,141367,141367,0,0,212,212,18446744073696283408,18446744073683599376,-33952,22208,141367,212,141367,212
eaa9fae39d6d33521e8232c3f4f439d7db3c3532/a42ad1f4f7b19b75b7d5f7b121cdf21f86837e2b,java_gumtree,gumtree_lazy,183550,182369,140405,140405,0,0,1008,1008,18446744073696301536,18446744073683702432,22208,72752,140405,1008,140405,1008
a42ad1f4f7b19b75b7d5f7b121cdf21f86837e2b/e0448ad699d0e5cb72f9c28ab8e5c46fb531ad1f,java_gumtree,gumtree_lazy,182369,182647,139657,139657,0,0,1839,1839,18446744073696388440,18446744073683765824,72752,107440,139657,1839,139657,1839
e0448ad699d0e5cb72f9c28ab8e5c46fb531ad1f/cc8e690ee8ac99e57b549460e03ec2d16e5a239d,java_gumtree,gumtree_lazy,182647,182632,140547,140547,0,0,301,301,18446744073696367088,18446744073683746536,107440,106864,140547,301,140547,301
cc8e690ee8ac99e57b549460e03ec2d16e5a239d/4083b3dd0fc5edb1f396b5f0f1f0f44c8613ecc6,java_gumtree,gumtree_lazy,182632,182066,140173,140173,0,0,548,548,18446744073696368024,18446744073683789784,106864,48312,140173,548,140173,548
4083b3dd0fc5edb1f396b5f0f1f0f44c8613ecc6/877817a5a3ed85c11c3abede90f0f686c4ffe3cb,java_gumtree,gumtree_lazy,182066,179779,138392,138392,0,0,1797,1797,18446744073696410808,18446744073683994264,48312,10464,138392,1797,138392,1797
877817a5a3ed85c11c3abede90f0f686c4ffe3cb/8eea071d3e090587c58ffe62444b4bf2fa9acdf9,java_gumtree,gumtree_lazy,179779,179779,138392,138392,0,0,17,17,18446744073696578584,18446744073684162064,10464,22272,138392,17,138392,17
8eea071d3e090587c58ffe62444b4bf2fa9acdf9/11d5b0bd8d9a83f3f7df34c42591a8e001d96688,java_gumtree,gumtree_lazy,179779,179779,138393,138393,0,0,3,3,18446744073696578592,18446744073684162080,22272,47384,138393,3,138393,3
11d5b0bd8d9a83f3f7df34c42591a8e001d96688/caa81d7368bf6dcd4ad471c847049758d8f0dcf7,java_gumtree,gumtree_lazy,179779,179779,138392,138392,0,0,16,16,18446744073696578592,18446744073684162064,47384,-13920,138392,16,138392,16
caa81d7368bf6dcd4ad471c847049758d8f0dcf7/2dc0cd2b321edaf765c98dd30fa43164df3b9e45,java_gumtree,gumtree_lazy,179779,179946,138383,138383,0,0,166,166,18446744073696578528,18446744073684148512,-13920,7464,138383,166,138383,166
2dc0cd2b321edaf765c98dd30fa43164df3b9e45/ba8506c47ba1aa57024fde4aac0610b018672745,java_gumtree,gumtree_lazy,179946,179946,138536,138536,0,0,0,0,18446744073696565192,18446744073684135984,7464,10496,138536,0,138536,0
ba8506c47ba1aa57024fde4aac0610b018672745/947654aa64425681894c677244ccd609575048e6,java_gumtree,gumtree_lazy,179946,179892,138493,138493,0,0,46,46,18446744073696565192,18446744073684139664,10496,30160,138493,46,138493,46
947654aa64425681894c677244ccd609575048e6/9df53fb9686df1e9560afd83db5bded964ac0979,java_gumtree,gumtree_lazy,179892,179886,138477,138477,0,0,34,34,18446744073696568968,18446744073684143840,30160,2784,138477,34,138477,34
9df53fb9686df1e9560afd83db5bded964ac0979/c87ac7bb29b08d8ac7cb3b9e2107c54a578ac55f,java_gumtree,gumtree_lazy,179886,179886,138482,138482,0,0,23,23,18446744073696569368,18446744073684144192,2784,22888,138482,23,138482,23
c87ac7bb29b08d8ac7cb3b9e2107c54a578ac55f/a1c763e6e1cfea2a1df0148834c317233ad93cf4,java_gumtree,gumtree_lazy,179886,179903,138488,138488,0,0,20,20,18446744073696569320,18446744073684142912,22888,6720,138488,20,138488,20
a1c763e6e1cfea2a1df0148834c317233ad93cf4/5f6f92a8d1be16c5337cc3dd9c1928a9ff76adff,java_gumtree,gumtree_lazy,179903,179936,138504,138504,0,0,34,34,18446744073696568040,18446744073684138848,6720,8256,138504,34,138504,34
5f6f92a8d1be16c5337cc3dd9c1928a9ff76adff/bb1ca6886a452bb4fb87b46f5b26542d4b5f9b85,java_gumtree,gumtree_lazy,179936,179780,138393,138393,0,0,154,154,18446744073696565272,18446744073684148288,8256,33272,138393,154,138393,154
bb1ca6886a452bb4fb87b46f5b26542d4b5f9b85/975a9a1e7e15e1e9ab8b34487aecba15048a7ded,java_gumtree,gumtree_lazy,179780,179780,138398,138398,0,0,11,11,18446744073696577240,18446744073684160232,33272,-960,138398,11,138398,11
975a9a1e7e15e1e9ab8b34487aecba15048a7ded/3e2381ea694c23c897433d675facd9a799a52256,java_gumtree,gumtree_lazy,179780,179780,138381,138381,0,0,45,45,18446744073696577272,18446744073684160200,-960,49256,138381,45,138381,45
3e2381ea694c23c897433d675facd9a799a52256/edb09d7ffa1eae0b67c7733be2b3db95c0047f21,java_gumtree,gumtree_lazy,179780,179719,138329,138329,0,0,111,111,18446744073696577424,18446744073684164416,49256,13208,138329,111,138329,111
edb09d7ffa1eae0b67c7733be2b3db95c0047f21/f91024f676b3b1dd4adf5a01a6dabd23c39f6a6b,java_gumtree,gumtree_lazy,179719,179726,138290,138290,0,0,134,134,18446744073696581584,18446744073684168312,13208,32088,138290,134,138290,134
f91024f676b3b1dd4adf5a01a6dabd23c39f6a6b/28e07908a2249ca88582306b6528967835120418,java_gumtree,gumtree_lazy,179726,179726,138357,138357,0,0,17,17,18446744073696581112,18446744073684167784,32088,-7832,138357,17,138357,17
28e07908a2249ca88582306b6528967835120418/6a61c433ee601371e9335e29194c6214959f594c,java_gumtree,gumtree_lazy,179726,179897,138284,138284,0,0,299,299,18446744073696581120,18446744073684154744,-7832,27336,138284,299,138284,299
6a61c433ee601371e9335e29194c6214959f594c/50e1c635d5e8a96fb2635dc672c5cdfbe08715e8,java_gumtree,gumtree_lazy,179897,179897,138501,138501,0,0,0,0,18446744073696568312,18446744073684142296,27336,12608,138501,0,138501,0
