input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
af8e75ec18ff2550a2f41719463086b430a981be/ac46d145dc7035811bfdecb51a2a7f91506b5bca,java_gumtree,gumtree_lazy,9717,9717,8606,8606,0,0,0,0,18446744073708663736,18446744073707890128,0,0,8606,0,8606,0
ac46d145dc7035811bfdecb51a2a7f91506b5bca/34388870aec6fa19f1e1d83903287a73ba3e171f,java_gumtree,gumtree_lazy,9717,9716,8604,8604,0,0,3,3,18446744073708663736,18446744073707890200,0,16736,8604,3,8604,3
34388870aec6fa19f1e1d83903287a73ba3e171f/45359425bcb92bddf8bfb71811c2d0d106f0ed01,java_gumtree,gumtree_lazy,9716,9716,8605,8605,0,0,0,0,18446744073708665528,18446744073707890272,16736,0,8605,0,8605,0
45359425bcb92bddf8bfb71811c2d0d106f0ed01/5afdcc5f7b8d0d9805430c7ed3ed3f8a72bfe8d6,java_gumtree,gumtree_lazy,9716,9716,8605,8605,0,0,0,0,18446744073708663808,18446744073707890272,0,0,8605,0,8605,0
5afdcc5f7b8d0d9805430c7ed3ed3f8a72bfe8d6/e6813b093a51476b1ecfb4d96847304549d98f8b,java_gumtree,gumtree_lazy,9716,9704,8592,8592,0,0,14,14,18446744073708665528,18446744073707891584,0,51536,8592,14,8592,14
e6813b093a51476b1ecfb4d96847304549d98f8b/c8f1d5f3eed2187be542a77cb01552b8e411149b,java_gumtree,gumtree_lazy,9704,5508,4900,4900,0,0,3739,3739,18446744073708665168,18446744073708221824,51536,24800,4900,3739,4900,3739
c8f1d5f3eed2187be542a77cb01552b8e411149b/26d355717cbdb09631dd3ef55062804563a6558b,java_gumtree,gumtree_lazy,5508,5506,4912,4912,0,0,4,4,18446744073709002960,18446744073708558568,24800,-13536,4912,4,4912,4
26d355717cbdb09631dd3ef55062804563a6558b/04be0ddc471960887918f86a82d643563b21f646,java_gumtree,gumtree_lazy,5506,5505,4911,4911,0,0,3,3,18446744073709003160,18446744073708558840,-13536,72,4911,3,4911,3
04be0ddc471960887918f86a82d643563b21f646/4f11aeba0d3a33185969c947ea1d26e0d5fc37e2,java_gumtree,gumtree_lazy,5505,5500,4906,4906,0,0,7,7,18446744073709003288,18446744073708559328,72,23632,4906,7,4906,7
4f11aeba0d3a33185969c947ea1d26e0d5fc37e2/e5e3de4e1f95a2a1a5207efc9870b9cdb41acb64,java_gumtree,gumtree_lazy,5500,5500,4907,4907,0,0,0,0,18446744073709003752,18446744073708559792,23632,15360,4907,0,4907,0
