input,src_s,dst_s,src_heap,dst_heap,src_t,dst_t,mappings,diff_t,changes
3ba2eed16a627371839c63113cdb39df9d6bfe35/2b811c7895e8c11d64b25fa6c1308846392e2be0,4335837,4336041,-54288,9984,1941931,90395,3367120,8.068392692000002,175
6f1af8b84dc01a1d73d954e5e819fc9b17829f11/3ba2eed16a627371839c63113cdb39df9d6bfe35,4335376,4335837,19240,10752,48787725,90775,3366705,8.806205789,528
d1a8cd2dec422f3b8fbfd186ae1ec29e680ffd4e/6f1af8b84dc01a1d73d954e5e819fc9b17829f11,4335093,4335376,160,9984,20928428,109329,3366547,8.032648883,287
60ebae0553e6b9b1af3ac2f036b3fe271c4d7da2/d1a8cd2dec422f3b8fbfd186ae1ec29e680ffd4e,4335093,4335093,3840,9984,106675,82836,3366580,6.984728617,0
51eda20432568ffdf736a673abc6b5a44839413f/60ebae0553e6b9b1af3ac2f036b3fe271c4d7da2,4335115,4335093,42608,10752,507033037,63611,3366564,20.045100380999997,99
54a2c6da44f57c1a8a721226165a7bb0a55beb8c/51eda20432568ffdf736a673abc6b5a44839413f,4335093,4335115,1480,11520,497397940,89160,3366564,19.910700104,99
773ac508b707368d69152711162e79fd63a59c6b/54a2c6da44f57c1a8a721226165a7bb0a55beb8c,4333070,4335093,-14368,11520,9876935,92728,3364685,12.267903049000001,2210
77ed04330487e7b7f319c41dbe8dd96568d46ba2/773ac508b707368d69152711162e79fd63a59c6b,4332347,4333070,-6600,9984,22044761,80356,3364196,7.155181355,894
2ab9d653f6199c1438653e1d28c9948b7b9a541c/77ed04330487e7b7f319c41dbe8dd96568d46ba2,4325420,4332347,-74072,11520,1574888,89728,3358804,7.648942779,5553
fb4a3206ea49364b5a251029ea9618cd61549380/2ab9d653f6199c1438653e1d28c9948b7b9a541c,4325420,4325420,0,9984,19561,85842,3358807,7.268645426,0
cbeb705841b5572be37b1b77c3ef09012e6b8aa1/fb4a3206ea49364b5a251029ea9618cd61549380,4325409,4325420,-35760,9472,9905673,141664,3358773,7.972116162000001,60
a8966ac09724b3c3cf9c53f8a2e5470533de511e/cbeb705841b5572be37b1b77c3ef09012e6b8aa1,4325409,4325409,1280,11520,52897,85602,3358799,7.147216157,0
1f357fc00e68091b320ada074d198b90a7c75377/a8966ac09724b3c3cf9c53f8a2e5470533de511e,4325412,4325409,18024,11520,17527841,84407,3358771,8.049250714,66
ac17a516d443f5087ac1bf0e51ef748d8314d0dc/1f357fc00e68091b320ada074d198b90a7c75377,4319759,4325412,-50096,11520,16312845,121871,3354222,10.255473769999998,4693
4a07367d743013b1f87d8337f0e56fc16b329abd/ac17a516d443f5087ac1bf0e51ef748d8314d0dc,4319571,4319759,-24920,11520,16058206,73201,3354092,7.4262315569999995,315
62ef8f96e3ff5c21f4ff122756d8a21e6e6d1c01/4a07367d743013b1f87d8337f0e56fc16b329abd,4319513,4319571,-29440,5360,13464497,79823,3354059,7.647732704,177
561a7cbdbf710f87a3de664081a85d287b4b574f/62ef8f96e3ff5c21f4ff122756d8a21e6e6d1c01,4319768,4319513,-83768,11520,9033449,68283,3354023,7.308919486,412
74a58023c3668f166af73c2022cc510d09dccdd3/561a7cbdbf710f87a3de664081a85d287b4b574f,4319757,4319768,-52520,-640,12215111,94810,3354219,7.316460050000001,90
31784c5df46ee9e73abdd38af6b393dd51dfd465/74a58023c3668f166af73c2022cc510d09dccdd3,4319757,4319757,-78408,9984,147488850,82406,3354254,7.0687040020000005,12
9cd94547d0211c04b610878e5e267c8de2342b97/31784c5df46ee9e73abdd38af6b393dd51dfd465,4319675,4319757,-59800,11520,4603339,89516,3354179,7.427473278999999,104
716e499ad7444bc1fa9a92d35b865be8a0c67bb2/9cd94547d0211c04b610878e5e267c8de2342b97,4319166,4319675,-8992,11520,74410767,78842,3353716,7.74224568,594
13fd0229f4c100ae051e50628d94473ce4bea7cc/716e499ad7444bc1fa9a92d35b865be8a0c67bb2,4319159,4319166,-43920,9984,3578773,89763,3353773,7.1056426219999995,62
6618c50d2ca1d31a630e1ebcff37b71358ccc97a/13fd0229f4c100ae051e50628d94473ce4bea7cc,4319084,4319159,-65792,11520,4161394,80369,3353735,7.067422496,72
6c7cd59034fc6705ef9edb314b784b635064b902/6618c50d2ca1d31a630e1ebcff37b71358ccc97a,4319082,4319084,-39160,11520,24125561,65800,3353690,7.234996845,111
fb4edb1ab87bc811960e092766b668dc04c3e309/6c7cd59034fc6705ef9edb314b784b635064b902,4319082,4319082,1280,11520,52378,91198,3353743,7.554574135,0
b50ebe446f63cb902113a07759a556d603f099dc/fb4edb1ab87bc811960e092766b668dc04c3e309,4319005,4319082,-39480,9088,10663439,92357,3353656,7.488167399,111
8699a3e2612a6578f9edf6e3941faf87c6bd8c0f/b50ebe446f63cb902113a07759a556d603f099dc,4319005,4319005,-63832,11520,7981983,90083,3353652,7.144559157,50
