input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
ec0fc8fc725c1575be0bfabd79c663a8a60ebbb2/28fcf2794745f91e9d9ec3a2e475c0d65d1b3826,java_gumtree,gumtree_lazy,4337094,4337094,3368068,3368068,0,0,-1,70,18446744073400428856,18446744073097287208,-44128,10856,3368068,70,3368068,70
28fcf2794745f91e9d9ec3a2e475c0d65d1b3826/dc8bb40bba2dc4b86fcfb62a4ff02b9ef852014a,java_gumtree,gumtree_lazy,4337094,4337094,3368103,3368103,0,0,-1,0,18446744073400428400,18446744073097287608,10856,4352,3368103,0,3368103,0
dc8bb40bba2dc4b86fcfb62a4ff02b9ef852014a/42e1c7eb118af74beb54a69d14883b1e4d58f9ba,java_gumtree,gumtree_lazy,4337094,4337059,3368064,3368064,0,0,-1,55,18446744073400428880,18446744073097290136,4352,47360,3368064,55,3368064,55
42e1c7eb118af74beb54a69d14883b1e4d58f9ba/86603872776e3ff5a60dea3c104358e486eed588,java_gumtree,gumtree_lazy,4337059,4337059,3368032,3368032,0,0,-1,96,18446744073400430616,18446744073097291536,47360,-20800,3368032,96,3368032,96
86603872776e3ff5a60dea3c104358e486eed588/2b811c7895e8c11d64b25fa6c1308846392e2be0,java_gumtree,gumtree_lazy,4337059,4336041,3367251,3367251,0,0,-1,878,18446744073400430320,18446744073097363232,-20800,29528,3367251,878,3367251,878
2b811c7895e8c11d64b25fa6c1308846392e2be0/3ba2eed16a627371839c63113cdb39df9d6bfe35,java_gumtree,gumtree_lazy,4336041,4335837,3367120,3367120,0,0,-1,175,18446744073400503664,18446744073097451344,29528,8152,3367120,175,3367120,175
3ba2eed16a627371839c63113cdb39df9d6bfe35/6f1af8b84dc01a1d73d954e5e819fc9b17829f11,java_gumtree,gumtree_lazy,4335837,4335376,3366705,3366705,0,0,-1,528,18446744073400519104,18446744073097484744,8152,91344,3366705,528,3366705,528
6f1af8b84dc01a1d73d954e5e819fc9b17829f11/d1a8cd2dec422f3b8fbfd186ae1ec29e680ffd4e,java_gumtree,gumtree_lazy,4335376,4335093,3366547,3366547,0,0,-1,287,18446744073400549368,18446744073097546072,91344,39384,3366547,287,3366547,287
d1a8cd2dec422f3b8fbfd186ae1ec29e680ffd4e/60ebae0553e6b9b1af3ac2f036b3fe271c4d7da2,java_gumtree,gumtree_lazy,4335093,4335093,3366580,3366580,0,0,-1,0,18446744073400569008,18446744073097566080,39384,7064,3366580,0,3366580,0
60ebae0553e6b9b1af3ac2f036b3fe271c4d7da2/51eda20432568ffdf736a673abc6b5a44839413f,java_gumtree,gumtree_lazy,4335093,4335115,3366564,3366564,0,0,-1,99,18446744073400569376,18446744073097564552,7064,76560,3366564,99,3366564,99
51eda20432568ffdf736a673abc6b5a44839413f/54a2c6da44f57c1a8a721226165a7bb0a55beb8c,java_gumtree,gumtree_lazy,4335115,4335093,3366564,3366564,0,0,-1,99,18446744073400567320,18446744073097564256,76560,99712,3366564,99,3366564,99
54a2c6da44f57c1a8a721226165a7bb0a55beb8c/773ac508b707368d69152711162e79fd63a59c6b,java_gumtree,gumtree_lazy,4335093,4333070,3364685,3364685,0,0,-1,2210,18446744073400569856,18446744073097714632,99712,70344,3364685,2210,3364685,2210
773ac508b707368d69152711162e79fd63a59c6b/77ed04330487e7b7f319c41dbe8dd96568d46ba2,java_gumtree,gumtree_lazy,4333070,4332347,3364196,3364196,0,0,-1,894,18446744073400719152,18446744073097915192,70344,64936,3364196,894,3364196,894
77ed04330487e7b7f319c41dbe8dd96568d46ba2/2ab9d653f6199c1438653e1d28c9948b7b9a541c,java_gumtree,gumtree_lazy,4332347,4325420,3358804,3358804,0,0,-1,5553,18446744073400772312,18446744073098467128,64936,6376,3358804,5553,3358804,5553
2ab9d653f6199c1438653e1d28c9948b7b9a541c/fb4a3206ea49364b5a251029ea9618cd61549380,java_gumtree,gumtree_lazy,4325420,4325420,3358807,3358807,0,0,-1,0,18446744073401276320,18446744073098970656,6376,880,3358807,0,3358807,0
fb4a3206ea49364b5a251029ea9618cd61549380/cbeb705841b5572be37b1b77c3ef09012e6b8aa1,java_gumtree,gumtree_lazy,4325420,4325409,3358773,3358773,0,0,-1,60,18446744073401275840,18446744073098971640,880,26968,3358773,60,3358773,60
cbeb705841b5572be37b1b77c3ef09012e6b8aa1/a8966ac09724b3c3cf9c53f8a2e5470533de511e,java_gumtree,gumtree_lazy,4325409,4325409,3358799,3358799,0,0,-1,0,18446744073401276400,18446744073098972272,26968,4568,3358799,0,3358799,0
a8966ac09724b3c3cf9c53f8a2e5470533de511e/1f357fc00e68091b320ada074d198b90a7c75377,java_gumtree,gumtree_lazy,4325409,4325412,3358771,3358771,0,0,-1,63,18446744073401276400,18446744073098970808,4568,128528,3358771,63,3358771,63
1f357fc00e68091b320ada074d198b90a7c75377/ac17a516d443f5087ac1bf0e51ef748d8314d0dc,java_gumtree,gumtree_lazy,4325412,4319759,3354222,3354222,0,0,-1,4704,18446744073401276976,18446744073099375680,128528,-38560,3354222,4704,3354222,4704
ac17a516d443f5087ac1bf0e51ef748d8314d0dc/4a07367d743013b1f87d8337f0e56fc16b329abd,java_gumtree,gumtree_lazy,4319759,4319571,3354092,3354092,0,0,-1,315,18446744073401690720,18446744073099804112,-38560,39872,3354092,315,3354092,315
4a07367d743013b1f87d8337f0e56fc16b329abd/62ef8f96e3ff5c21f4ff122756d8a21e6e6d1c01,java_gumtree,gumtree_lazy,4319571,4319513,3354059,3354059,0,0,-1,177,18446744073401705776,18446744073099822248,39872,34488,3354059,177,3354059,177
62ef8f96e3ff5c21f4ff122756d8a21e6e6d1c01/561a7cbdbf710f87a3de664081a85d287b4b574f,java_gumtree,gumtree_lazy,4319513,4319768,3354023,3354023,0,0,-1,412,18446744073401709136,18446744073099813080,34488,25368,3354023,412,3354023,412
561a7cbdbf710f87a3de664081a85d287b4b574f/74a58023c3668f166af73c2022cc510d09dccdd3,java_gumtree,gumtree_lazy,4319768,4319757,3354219,3354219,0,0,-1,90,18446744073401695184,18446744073099799720,25368,10632,3354219,90,3354219,90
74a58023c3668f166af73c2022cc510d09dccdd3/31784c5df46ee9e73abdd38af6b393dd51dfd465,java_gumtree,gumtree_lazy,4319757,4319757,3354254,3354254,0,0,-1,12,18446744073401696008,18446744073099800784,10632,17312,3354254,12,3354254,12
31784c5df46ee9e73abdd38af6b393dd51dfd465/9cd94547d0211c04b610878e5e267c8de2342b97,java_gumtree,gumtree_lazy,4319757,4319675,3354179,3354179,0,0,-1,104,18446744073401696376,18446744073099806096,17312,9912,3354179,104,3354179,104
9cd94547d0211c04b610878e5e267c8de2342b97/716e499ad7444bc1fa9a92d35b865be8a0c67bb2,java_gumtree,gumtree_lazy,4319675,4319166,3353716,3353716,0,0,-1,595,18446744073401701928,18446744073099847328,9912,63992,3353716,595,3353716,595
716e499ad7444bc1fa9a92d35b865be8a0c67bb2/13fd0229f4c100ae051e50628d94473ce4bea7cc,java_gumtree,gumtree_lazy,4319166,4319159,3353773,3353773,0,0,-1,62,18446744073401737720,18446744073099884200,63992,14872,3353773,62,3353773,62
13fd0229f4c100ae051e50628d94473ce4bea7cc/6618c50d2ca1d31a630e1ebcff37b71358ccc97a,java_gumtree,gumtree_lazy,4319159,4319084,3353735,3353735,0,0,-1,72,18446744073401739096,18446744073099889560,14872,6664,3353735,72,3353735,72
6618c50d2ca1d31a630e1ebcff37b71358ccc97a/6c7cd59034fc6705ef9edb314b784b635064b902,java_gumtree,gumtree_lazy,4319084,4319082,3353690,3353690,0,0,-1,111,18446744073401743888,18446744073099895128,6664,54736,3353690,111,3353690,111
6c7cd59034fc6705ef9edb314b784b635064b902/fb4edb1ab87bc811960e092766b668dc04c3e309,java_gumtree,gumtree_lazy,4319082,4319082,3353743,3353743,0,0,-1,0,18446744073401744968,18446744073099895504,54736,8616,3353743,0,3353743,0
fb4edb1ab87bc811960e092766b668dc04c3e309/b50ebe446f63cb902113a07759a556d603f099dc,java_gumtree,gumtree_lazy,4319082,4319005,3353656,3353656,0,0,-1,111,18446744073401744672,18446744073099902040,8616,-16032,3353656,111,3353656,111
b50ebe446f63cb902113a07759a556d603f099dc/8699a3e2612a6578f9edf6e3941faf87c6bd8c0f,java_gumtree,gumtree_lazy,4319005,4319005,3353652,3353652,0,0,-1,50,18446744073401750544,18446744073099907616,-16032,10440,3353652,50,3353652,50
8699a3e2612a6578f9edf6e3941faf87c6bd8c0f/3cf83d5a2a601f033ddde7d43acab71ad1acf988,java_gumtree,gumtree_lazy,4319005,4318917,3353589,3353589,0,0,-1,94,18446744073401750248,18446744073099914792,10440,29440,3353589,94,3353589,94
3cf83d5a2a601f033ddde7d43acab71ad1acf988/f6ea528e0e6fe7d77970a0af18f09820b630fe14,java_gumtree,gumtree_lazy,4318917,4318702,3353292,3353292,0,0,-1,465,18446744073401758416,18446744073099937744,29440,86216,3353292,465,3353292,465
f6ea528e0e6fe7d77970a0af18f09820b630fe14/982b890095a11242fff0e90558f0f3b883f52bc9,java_gumtree,gumtree_lazy,4318702,4318236,3352753,3352753,0,0,-1,1045,18446744073401773336,18446744073099981576,86216,46976,3352753,1045,3352753,1045
982b890095a11242fff0e90558f0f3b883f52bc9/f3173c322dd04309dd0ba3d6651fee3b7a7b83c8,java_gumtree,gumtree_lazy,4318236,4316730,3351823,3351823,0,0,-1,1362,18446744073401805232,18446744073100119936,46976,79720,3351823,1362,3351823,1362
f3173c322dd04309dd0ba3d6651fee3b7a7b83c8/1aa02c1c6dc5808c9fd68d6397d0ae36d83ec29e,java_gumtree,gumtree_lazy,4316730,4316730,3351911,3351911,0,0,-1,40,18446744073401909800,18446744073100223896,79720,-6760,3351911,40,3351911,40
1aa02c1c6dc5808c9fd68d6397d0ae36d83ec29e/765e56a93ae15d682a0611fbb3886eb7df738fc9,java_gumtree,gumtree_lazy,4316730,4316663,3351842,3351842,0,0,-1,122,18446744073401909016,18446744073100228888,-6760,13232,3351842,122,3351842,122
765e56a93ae15d682a0611fbb3886eb7df738fc9/55cdaa75adfaff89c9929de9893c8ff7bd2891ae,java_gumtree,gumtree_lazy,4316663,4316663,3351870,3351870,0,0,-1,12,18446744073401914976,18446744073100234568,13232,14288,3351870,12,3351870,12
55cdaa75adfaff89c9929de9893c8ff7bd2891ae/81385e04793bc7b0272ffb80519f3248932cdb5b,java_gumtree,gumtree_lazy,4316663,4316546,3351767,3351767,0,0,-1,136,18446744073401914752,18446744073100242640,14288,21280,3351767,136,3351767,136
81385e04793bc7b0272ffb80519f3248932cdb5b/c6e65cc006c4e0623e84ef96a88dc5bd5cb00a82,java_gumtree,gumtree_lazy,4316546,4316580,3351717,3351717,0,0,-1,168,18446744073401923112,18446744073100249088,21280,41320,3351717,168,3351717,168
c6e65cc006c4e0623e84ef96a88dc5bd5cb00a82/b5219aeb4ee62f15d5dfb2b9c29d0c694aca05be,java_gumtree,gumtree_lazy,4316580,4316602,3351788,3351788,0,0,-1,99,18446744073401921128,18446744073100245648,41320,151608,3351788,99,3351788,99
b5219aeb4ee62f15d5dfb2b9c29d0c694aca05be/33247074a0becce08c1f48eec61e8da0c7bbe4c0,java_gumtree,gumtree_lazy,4316602,4316580,3351788,3351788,0,0,-1,99,18446744073401919736,18446744073100245944,151608,87416,3351788,99,3351788,99
33247074a0becce08c1f48eec61e8da0c7bbe4c0/d60ea595bcd2399530d8becbced45df0b9b22aa5,java_gumtree,gumtree_lazy,4316580,4315444,3350868,3350868,0,0,-1,1008,18446744073401921496,18446744073100325528,87416,41896,3350868,1008,3350868,1008
d60ea595bcd2399530d8becbced45df0b9b22aa5/cb106bed56046b4fd514702dc2dbfc48f94b7f72,java_gumtree,gumtree_lazy,4315444,4314819,3350261,3350261,0,0,-1,866,18446744073402001184,18446744073100449888,41896,40544,3350261,866,3350261,866
cb106bed56046b4fd514702dc2dbfc48f94b7f72/ef69732a42d020a4af50de57d91087f4f4c4876c,java_gumtree,gumtree_lazy,4314819,4314083,3349847,3349847,0,0,-1,633,18446744073402047048,18446744073100546536,40544,48008,3349847,633,3349847,633
ef69732a42d020a4af50de57d91087f4f4c4876c/bd7e0f72bdcae09beccb42f0562a862caaf8c89e,java_gumtree,gumtree_lazy,4314083,4313690,3349433,3349433,0,0,-1,557,18446744073402099720,18446744073100628080,48008,31464,3349433,557,3349433,557
