input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
088b29ba7ad18e6e542c378e544d987871bcc0bc/0e03afb98b3498bb6fd22359b3d6aca500d1dfce,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,0,-288,478496,0,478496,0
0e03afb98b3498bb6fd22359b3d6aca500d1dfce/0608e7c32d47e3268ea442d698ca3c28bbaeb4f6,java_gumtree,gumtree_lazy,612147,612147,478486,478486,0,0,21,21,18446744073665297192,18446744073622254808,-288,0,478486,21,478486,21
0608e7c32d47e3268ea442d698ca3c28bbaeb4f6/c86f4a796d3eb120db71c604a69c82bb5ce1ac64,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,0,0,478496,0,478496,0
c86f4a796d3eb120db71c604a69c82bb5ce1ac64/3da228fced58346c39384d2cdf8f4118a71a6d94,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,0,560,478496,0,478496,0
3da228fced58346c39384d2cdf8f4118a71a6d94/0aa2366ce415ee88c40398d933eb830bd06521d7,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,560,0,478496,0,478496,0
0aa2366ce415ee88c40398d933eb830bd06521d7/03a57ddf728719f388f6282051c9a840341d453d,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,0,16512,478496,0,478496,0
03a57ddf728719f388f6282051c9a840341d453d/fe09b57719a378f7b6a774dd2185101566ac26c6,java_gumtree,gumtree_lazy,612147,612147,-1,478476,-1,-1,40,-1,-1,-1,16512,42176,478476,40,478476,40
fe09b57719a378f7b6a774dd2185101566ac26c6/c08ccec21fec7ba7f56987bdbbe782e723f26fa8,java_gumtree,gumtree_lazy,612147,612147,478489,478489,0,0,16,16,18446744073665297184,18446744073622254704,42176,5752,478489,16,478489,16
c08ccec21fec7ba7f56987bdbbe782e723f26fa8/ad260cadfec6ee200dc2cff3d7260a2f6237e5a1,java_gumtree,gumtree_lazy,612147,612086,478418,478418,0,0,130,130,18446744073665297184,18446744073622258712,5752,3960,478418,130,478418,130
ad260cadfec6ee200dc2cff3d7260a2f6237e5a1/9c24d9da03ea69a7e7aa580b8384cf8ec433fe72,java_gumtree,gumtree_lazy,612086,612053,478368,478368,0,0,160,160,18446744073665301128,18446744073622264960,3960,43424,478368,160,478368,160
9c24d9da03ea69a7e7aa580b8384cf8ec433fe72/6f8d38f9f52f7cdde6e56f76e2e8d09010744efc,java_gumtree,gumtree_lazy,612053,612178,478196,478196,0,0,575,575,18446744073665303432,18446744073622261456,43424,304856,478196,575,478196,575
6f8d38f9f52f7cdde6e56f76e2e8d09010744efc/17cd0b61cae01548790ee227a5853f9a668db598,java_gumtree,gumtree_lazy,612178,612171,-1,478459,-1,-1,63,-1,-1,-1,304856,-88664,478459,63,478459,63
17cd0b61cae01548790ee227a5853f9a668db598/99fef31610f07d3aaee1a2b6c81cbb98b0d9c9bd,java_gumtree,gumtree_lazy,612171,612171,478477,478477,0,0,21,21,18446744073665298336,18446744073622256976,-88664,-18208,478477,21,478477,21
99fef31610f07d3aaee1a2b6c81cbb98b0d9c9bd/2030c39c930d58a614e5090f62c9754d35929396,java_gumtree,gumtree_lazy,612171,612154,478467,478467,0,0,25,25,18446744073665298336,18446744073622258152,-18208,12480,478467,25,478467,25
2030c39c930d58a614e5090f62c9754d35929396/1983f84361eabcb81089f4a06696fc1e4df0b622,java_gumtree,gumtree_lazy,612154,612120,478428,478428,0,0,75,75,18446744073665299592,18446744073622261384,12480,6168,478428,75,478428,75
1983f84361eabcb81089f4a06696fc1e4df0b622/83bb0942735dcc730edea4fbc84b98ebd73b18b0,java_gumtree,gumtree_lazy,612120,612050,478351,478351,0,0,159,159,18446744073665301624,18446744073622268488,6168,17336,478351,159,478351,159
83bb0942735dcc730edea4fbc84b98ebd73b18b0/2d5bfdd2409c7e53c82605cc8108377de8cbaf76,java_gumtree,gumtree_lazy,612050,612019,478353,478353,0,0,66,66,18446744073665306848,18446744073622275960,17336,69880,478353,66,478353,66
2d5bfdd2409c7e53c82605cc8108377de8cbaf76/0c85c896b9238794a17f9dd3d17b1f8a62c5fee1,java_gumtree,gumtree_lazy,612019,611907,478274,478274,0,0,126,126,18446744073665309160,18446744073622285080,69880,-11944,478274,126,478274,126
0c85c896b9238794a17f9dd3d17b1f8a62c5fee1/e7c63d146c7d66a0326b71e68ee71e778978b32b,java_gumtree,gumtree_lazy,611907,611851,478244,478244,0,0,65,65,18446744073665316072,18446744073622295544,-11944,7552,478244,65,478244,65
e7c63d146c7d66a0326b71e68ee71e778978b32b/a8aab52c2c4a42a9d1afcc17290f82e5740f1751,java_gumtree,gumtree_lazy,611851,611851,-1,478234,-1,-1,50,-1,-1,-1,7552,43184,478234,50,478234,50
a8aab52c2c4a42a9d1afcc17290f82e5740f1751/2924c81e4fdff0ac0ccd0aa627d97b51feaf435d,java_gumtree,gumtree_lazy,611851,611851,478255,478255,0,0,0,0,18446744073665319728,18446744073622299432,43184,34928,478255,0,478255,0
2924c81e4fdff0ac0ccd0aa627d97b51feaf435d/65e98b1ceabcefc5914b9592d6cafd867ed887a5,java_gumtree,gumtree_lazy,611851,611851,478255,478255,0,0,0,0,18446744073665319728,18446744073622299200,34928,5504,478255,0,478255,0
65e98b1ceabcefc5914b9592d6cafd867ed887a5/d39538a408b6a9b97cd48d72b1d07603bf89efba,java_gumtree,gumtree_lazy,611851,611871,478250,478250,0,0,32,32,18446744073665319728,18446744073622297304,5504,-39088,478250,32,478250,32
