input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
c73c8042af679542ec11f65fffc440ec18ec28c0/28b1ae60771937dd2cc4abcc744b097978afd1b7,java_gumtree,gumtree_lazy,2813431,2813071,2198719,2198719,0,0,410,410,18446744073507173024,18446744073309483264,3984,35464,2198719,410,2198719,410
28b1ae60771937dd2cc4abcc744b097978afd1b7/10460ec5200aa7eafb33b200f0f349a66e16c708,java_gumtree,gumtree_lazy,2813071,2813071,-1,2198764,-1,-1,11,-1,-1,-1,35464,17584,2198764,11,2198764,11
10460ec5200aa7eafb33b200f0f349a66e16c708/4e571f360625b5c14fe3f3aa3180a905de1f5c3b,java_gumtree,gumtree_lazy,2813071,2812957,2198666,2198666,0,0,113,113,18446744073507199784,18446744073309518656,17584,2888,2198666,113,2198666,113
4e571f360625b5c14fe3f3aa3180a905de1f5c3b/3a146ee07a092807605e2a34412cc3f550803037,java_gumtree,gumtree_lazy,2812957,2812889,-1,2198613,-1,-1,80,-1,-1,-1,2888,100168,2198613,80,2198613,80
3a146ee07a092807605e2a34412cc3f550803037/7b9c413b254b7d32b4995c7527c7d792150b57f9,java_gumtree,gumtree_lazy,2812889,2812896,-1,2198609,-1,-1,54,-1,-1,-1,100168,-42200,2198609,54,2198609,54
7b9c413b254b7d32b4995c7527c7d792150b57f9/a4edd2fed207035804415fc72b8c2b531006932d,java_gumtree,gumtree_lazy,2812896,2812896,-1,2198631,-1,-1,0,-1,-1,-1,-42200,4288,2198631,0,2198631,0
a4edd2fed207035804415fc72b8c2b531006932d/1f17804c61796f93d0d78da9493bcb7ccb5e887d,java_gumtree,gumtree_lazy,2812896,2812896,-1,2198626,-1,-1,11,-1,-1,-1,4288,2584,2198626,11,2198626,11
1f17804c61796f93d0d78da9493bcb7ccb5e887d/1a364ccfcc87f387967077a4c35448a06a0a7298,java_gumtree,gumtree_lazy,2812896,2812896,-1,2198631,-1,-1,0,-1,-1,-1,2584,4608,2198631,0,2198631,0
1a364ccfcc87f387967077a4c35448a06a0a7298/168b5c1735f36cd7ef31ca031e8d2669f726e146,java_gumtree,gumtree_lazy,2812896,2809670,2195186,2195186,0,0,4393,4393,18446744073507212056,18446744073309769128,4608,158464,2195186,4393,2195186,4393
168b5c1735f36cd7ef31ca031e8d2669f726e146/e291887d07b03a93cefe6e1cafdfb2cb648bf881,java_gumtree,gumtree_lazy,2809670,2809670,-1,2196008,-1,-1,0,-1,-1,-1,158464,6192,2196008,0,2196008,0
e291887d07b03a93cefe6e1cafdfb2cb648bf881/2aa831e0fa499b37e58b3588f3f78afe9a585b52,java_gumtree,gumtree_lazy,2809670,2809670,-1,2196005,-1,-1,7,-1,-1,-1,6192,28184,2196005,7,2196005,7
2aa831e0fa499b37e58b3588f3f78afe9a585b52/9d3f8364161cdbdea6ee41ba810b505c4a217b1a,java_gumtree,gumtree_lazy,2809670,2809670,-1,2196008,-1,-1,0,-1,-1,-1,28184,1280,2196008,0,2196008,0
9d3f8364161cdbdea6ee41ba810b505c4a217b1a/67ba1fe05951e20cb9c29b47a1b1e8a6d8e2e181,java_gumtree,gumtree_lazy,2809670,2809670,-1,2196008,-1,-1,0,-1,-1,-1,1280,0,2196008,0,2196008,0
67ba1fe05951e20cb9c29b47a1b1e8a6d8e2e181/8d8a954a200405b8455df4230730c16a6decf32d,java_gumtree,gumtree_lazy,2809670,2809654,-1,2195984,-1,-1,38,-1,-1,-1,0,31984,2195984,38,2195984,38
8d8a954a200405b8455df4230730c16a6decf32d/a73f10328a3fbb9459a4635e1c1c22f8eae523b1,java_gumtree,gumtree_lazy,2809654,2809654,-1,2195996,-1,-1,0,-1,-1,-1,31984,1696,2195996,0,2195996,0
a73f10328a3fbb9459a4635e1c1c22f8eae523b1/50b00d8c1ca25437dd572e90b88294b60d292fd3,java_gumtree,gumtree_lazy,2809654,2806956,-1,2193877,-1,-1,2202,-1,-1,-1,1696,-4176,2193877,2202,2193877,2202
